TEMP,PRES,DEWP,RAIN,date
5.8,1016.1,-17.4,0.0,2013-03-24
6.4,1015.1,-16.3,0.0,2013-03-24
7.5,1013.9,-16.8,0.0,2013-03-24
8.6,1012.8,-16.6,0.0,2013-03-24
9.7,1011.1,-15.8,0.0,2013-03-24
10.5,1009.9,-15.1,0.0,2013-03-24
10.9,1009.0,-15.6,0.0,2013-03-24
11.0,1008.7,-14.7,0.0,2013-03-24
9.1,1008.7,-13.4,0.0,2013-03-24
7.3,1009.6,-13.1,0.0,2013-03-24
5.8,1010.5,-11.8,0.0,2013-03-24
4.6,1011.3,-11.1,0.0,2013-03-24
3.1,1011.8,-9.9,0.0,2013-03-24
3.0,1012.0,-10.3,0.0,2013-03-24
3.0,1012.7,-10.6,0.0,2013-03-24
2.3,1013.3,-10.6,0.0,2013-03-25
2.2,1013.7,-9.7,0.0,2013-03-25
1.7,1014.1,-7.9,0.0,2013-03-25
1.0,1014.4,-6.8,0.0,2013-03-25
0.2,1014.7,-6.2,0.0,2013-03-25
-1.2,1015.1,-6.2,0.0,2013-03-25
-1.8,1015.2,-6.2,0.0,2013-03-25
0.4,1015.6,-6.9,0.0,2013-03-25
2.7,1015.2,-6.2,0.0,2013-03-25
4.1,1014.9,-5.7,0.0,2013-03-25
5.3,1014.3,-6.0,0.0,2013-03-25
6.9,1013.4,-5.8,0.0,2013-03-25
7.9,1012.3,-7.8,0.0,2013-03-25
9.0,1011.1,-7.7,0.0,2013-03-25
9.8,1010.1,-7.4,0.0,2013-03-25
10.1,1009.5,-7.6,0.0,2013-03-25
10.1,1009.2,-7.2,0.0,2013-03-25
9.5,1009.2,-7.2,0.0,2013-03-25
8.6,1009.3,-7.2,0.0,2013-03-25
7.3,1009.6,-6.5,0.0,2013-03-25
5.3,1009.7,-5.7,0.0,2013-03-25
4.2,1009.5,-5.3,0.0,2013-03-25
3.6,1008.9,-5.4,0.0,2013-03-25
3.0,1008.8,-5.2,0.0,2013-03-25
1.9,1008.6,-5.5,0.0,2013-03-26
1.7,1008.3,-5.2,0.0,2013-03-26
0.8,1008.0,-4.8,0.0,2013-03-26
0.1,1007.4,-5.1,0.0,2013-03-26
-0.2,1007.5,-5.2,0.0,2013-03-26
-0.7,1007.6,-5.3,0.0,2013-03-26
-0.5,1007.8,-4.9,0.0,2013-03-26
1.8,1007.8,-4.3,0.0,2013-03-26
4.5,1007.1,-4.8,0.0,2013-03-26
6.8,1006.6,-5.2,0.0,2013-03-26
8.0,1006.1,-3.5,0.0,2013-03-26
9.0,1005.4,-4.2,0.0,2013-03-26
10.4,1004.1,-4.4,0.0,2013-03-26
11.7,1003.0,-5.3,0.0,2013-03-26
12.0,1002.0,-2.6,0.0,2013-03-26
12.2,1001.0,-2.1,0.0,2013-03-26
12.4,1000.2,-1.5,0.0,2013-03-26
11.9,1000.3,-1.3,0.0,2013-03-26
10.4,1000.4,-1.0,0.0,2013-03-26
9.7,1001.2,-1.1,0.0,2013-03-26
9.4,1001.3,-1.4,0.0,2013-03-26
7.3,1001.7,-0.4,0.0,2013-03-26
6.1,1001.1,-0.6,0.0,2013-03-26
5.3,1000.4,-0.8,0.0,2013-03-26
4.7,1000.0,-0.7,0.0,2013-03-27
4.2,999.6,-0.8,0.0,2013-03-27
3.8,999.2,-0.8,0.0,2013-03-27
3.2,998.6,-0.8,0.0,2013-03-27
3.0,998.4,-0.8,0.0,2013-03-27
2.7,998.6,-0.6,0.0,2013-03-27
3.9,1000.4,0.1,0.0,2013-03-27
5.1,1001.6,0.7,0.0,2013-03-27
8.8,1001.5,1.7,0.0,2013-03-27
13.4,1001.1,-3.0,0.0,2013-03-27
15.4,1000.8,-3.0,0.0,2013-03-27
17.0,1000.2,-4.3,0.0,2013-03-27
17.9,999.7,-6.1,0.0,2013-03-27
18.4,999.6,-6.4,0.0,2013-03-27
17.6,1000.0,-9.4,0.0,2013-03-27
17.7,1000.7,-10.2,0.0,2013-03-27
15.4,1001.7,-13.9,0.0,2013-03-27
13.4,1003.0,-15.5,0.0,2013-03-27
11.6,1004.5,-16.0,0.0,2013-03-27
10.3,1006.4,-17.0,0.0,2013-03-27
9.7,1007.9,-15.8,0.0,2013-03-27
9.1,1008.9,-17.1,0.0,2013-03-27
8.4,1009.8,-17.6,0.0,2013-03-27
8.0,1010.7,-18.0,0.0,2013-03-27
7.2,1010.8,-18.6,0.0,2013-03-28
6.6,1011.2,-18.3,0.0,2013-03-28
5.8,1011.5,-18.2,0.0,2013-03-28
4.5,1011.8,-14.4,0.0,2013-03-28
2.1,1012.2,-12.5,0.0,2013-03-28
2.0,1013.0,-13.0,0.0,2013-03-28
2.5,1013.6,-11.8,0.0,2013-03-28
4.6,1014.3,-14.3,0.0,2013-03-28
5.8,1014.6,-15.5,0.0,2013-03-28
7.3,1014.5,-14.2,0.0,2013-03-28
8.7,1014.2,-10.8,0.0,2013-03-28
9.3,1013.3,-8.3,0.0,2013-03-28
11.1,1012.2,-11.1,0.0,2013-03-28
12.5,1010.7,-14.3,0.0,2013-03-28
13.4,1010.0,-14.5,0.0,2013-03-28
14.0,1009.6,-15.0,0.0,2013-03-28
14.0,1009.4,-16.1,0.0,2013-03-28
12.7,1009.7,-17.1,0.0,2013-03-28
10.9,1010.4,-16.5,0.0,2013-03-28
9.3,1011.8,-16.1,0.0,2013-03-28
8.2,1012.7,-17.0,0.0,2013-03-28
5.9,1013.0,-14.8,0.0,2013-03-28
5.2,1013.0,-15.4,0.0,2013-03-28
4.6,1013.3,-14.3,0.0,2013-03-28
4.6,1013.2,-15.3,0.0,2013-03-29
4.1,1013.4,-14.7,0.0,2013-03-29
4.5,1013.3,-16.0,0.0,2013-03-29
2.9,1013.2,-12.6,0.0,2013-03-29
1.9,1014.0,-12.7,0.0,2013-03-29
1.2,1014.4,-10.9,0.0,2013-03-29
1.5,1014.7,-10.0,0.0,2013-03-29
3.9,1015.3,-10.6,0.0,2013-03-29
5.6,1015.4,-11.1,0.0,2013-03-29
6.4,1015.2,-10.4,0.0,2013-03-29
8.0,1014.5,-11.9,0.0,2013-03-29
8.7,1013.4,-13.1,0.0,2013-03-29
8.7,1012.7,-10.8,0.0,2013-03-29
8.6,1011.7,-11.4,0.0,2013-03-29
8.9,1011.0,-10.1,0.0,2013-03-29
8.8,1011.0,-7.9,0.0,2013-03-29
8.5,1010.9,-6.1,0.0,2013-03-29
7.4,1010.8,-3.8,0.0,2013-03-29
5.8,1011.2,-2.3,0.0,2013-03-29
5.7,1012.0,-2.4,0.0,2013-03-29
5.6,1013.0,-2.7,0.0,2013-03-29
5.2,1013.4,-3.1,0.0,2013-03-29
4.7,1013.8,-4.3,0.0,2013-03-29
4.2,1014.1,-6.1,0.0,2013-03-29
3.8,1014.2,-6.5,0.0,2013-03-30
3.6,1013.9,-7.0,0.0,2013-03-30
3.3,1013.8,-7.2,0.0,2013-03-30
3.2,1013.8,-7.6,0.0,2013-03-30
3.0,1013.5,-7.8,0.0,2013-03-30
1.5,1013.9,-6.6,0.0,2013-03-30
1.4,1014.3,-6.4,0.0,2013-03-30
3.3,1014.6,-6.4,0.0,2013-03-30
5.5,1015.0,-6.4,0.0,2013-03-30
7.3,1014.8,-6.8,0.0,2013-03-30
8.1,1014.7,-6.5,0.0,2013-03-30
8.5,1014.0,-6.5,0.0,2013-03-30
9.9,1013.1,-6.1,0.0,2013-03-30
10.3,1012.4,-5.7,0.0,2013-03-30
10.4,1011.5,-5.2,0.0,2013-03-30
10.7,1010.9,-4.2,0.0,2013-03-30
9.8,1011.0,-1.9,0.0,2013-03-30
9.0,1011.7,-1.4,0.0,2013-03-30
7.7,1012.3,-0.3,0.0,2013-03-30
7.0,1013.5,0.0,0.0,2013-03-30
6.5,1014.2,0.2,0.0,2013-03-30
6.0,1014.4,0.3,0.0,2013-03-30
5.6,1014.4,0.6,0.0,2013-03-30
5.2,1014.4,0.6,0.0,2013-03-30
4.9,1014.4,0.7,0.0,2013-03-31
4.7,1014.1,0.8,0.0,2013-03-31
4.3,1013.6,0.6,0.0,2013-03-31
3.9,1013.2,0.4,0.0,2013-03-31
3.7,1012.9,0.6,0.0,2013-03-31
3.3,1012.9,0.5,0.0,2013-03-31
3.4,1013.0,1.0,0.0,2013-03-31
3.1,1013.2,1.5,0.0,2013-03-31
3.4,1012.9,1.3,0.0,2013-03-31
3.8,1012.6,1.7,0.0,2013-03-31
4.0,1012.1,1.9,0.0,2013-03-31
4.3,1011.3,2.0,0.0,2013-03-31
4.7,1009.9,2.1,0.0,2013-03-31
5.3,1008.7,2.1,0.0,2013-03-31
5.5,1007.6,2.1,0.0,2013-03-31
5.3,1006.7,2.1,0.0,2013-03-31
5.5,1006.1,2.1,0.0,2013-03-31
5.8,1006.4,2.3,0.0,2013-03-31
5.3,1006.4,2.5,0.0,2013-03-31
5.4,1006.6,2.4,0.0,2013-03-31
5.7,1006.7,2.3,0.0,2013-03-31
5.8,1007.0,2.6,0.0,2013-03-31
6.0,1006.0,2.8,0.0,2013-03-31
6.2,1006.3,3.2,0.0,2013-03-31
6.0,1006.0,3.0,0.0,2013-04-01
6.2,1005.6,3.2,0.0,2013-04-01
6.4,1005.5,3.4,0.0,2013-04-01
5.9,1004.9,3.1,0.0,2013-04-01
4.4,1004.6,2.3,0.0,2013-04-01
3.5,1004.8,2.0,0.0,2013-04-01
5.3,1005.3,-0.5,0.0,2013-04-01
11.3,1005.5,-4.4,0.0,2013-04-01
11.0,1005.9,-3.2,0.0,2013-04-01
10.6,1007.0,-3.5,0.0,2013-04-01
13.2,1007.8,-3.6,0.0,2013-04-01
13.8,1007.7,-4.9,0.0,2013-04-01
15.3,1007.9,-5.7,0.0,2013-04-01
16.4,1008.4,-6.7,0.0,2013-04-01
16.3,1008.7,-6.7,0.0,2013-04-01
15.6,1009.4,-7.3,0.0,2013-04-01
14.8,1010.1,-9.3,0.0,2013-04-01
13.6,1010.8,-12.6,0.0,2013-04-01
12.1,1011.4,-11.6,0.0,2013-04-01
11.1,1012.8,-12.4,0.0,2013-04-01
10.0,1013.8,-16.3,0.0,2013-04-01
9.1,1014.4,-17.9,0.0,2013-04-01
8.1,1014.8,-17.9,0.0,2013-04-01
7.3,1014.8,-17.7,0.0,2013-04-01
4.1,1014.8,-15.2,0.0,2013-04-02
4.3,1014.3,-15.1,0.0,2013-04-02
3.4,1014.2,-13.9,0.0,2013-04-02
2.0,1013.6,-13.8,0.0,2013-04-02
2.4,1013.2,-14.3,0.0,2013-04-02
1.8,1013.3,-13.6,0.0,2013-04-02
2.3,1013.3,-12.0,0.0,2013-04-02
7.5,1013.1,-12.3,0.0,2013-04-02
9.3,1012.3,-13.2,0.0,2013-04-02
10.8,1011.5,-12.0,0.0,2013-04-02
12.1,1010.4,-9.0,0.0,2013-04-02
14.2,1008.8,-8.5,0.0,2013-04-02
15.0,1007.5,-4.4,0.0,2013-04-02
16.2,1006.0,-2.8,0.0,2013-04-02
17.4,1004.7,-2.3,0.0,2013-04-02
18.4,1003.5,-3.1,0.0,2013-04-02
18.1,1002.6,-3.4,0.0,2013-04-02
17.2,1002.5,-2.5,0.0,2013-04-02
15.9,1002.1,-2.1,0.0,2013-04-02
14.0,1002.5,-2.5,0.0,2013-04-02
11.7,1002.7,-1.8,0.0,2013-04-02
11.7,1002.6,-2.2,0.0,2013-04-02
10.1,1002.5,-1.6,0.0,2013-04-02
8.4,1002.3,-1.4,0.0,2013-04-02
7.2,1001.8,-1.2,0.0,2013-04-03
6.7,1001.2,-1.5,0.0,2013-04-03
5.9,1001.2,-1.5,0.0,2013-04-03
4.9,1001.1,-1.6,0.0,2013-04-03
5.2,1001.1,-1.7,0.0,2013-04-03
4.6,1001.7,-1.6,0.0,2013-04-03
5.4,1002.5,-0.9,0.0,2013-04-03
8.9,1003.2,-1.3,0.0,2013-04-03
12.3,1003.2,-1.3,0.0,2013-04-03
14.6,1003.4,-1.5,0.0,2013-04-03
17.2,1003.4,-1.5,0.0,2013-04-03
19.8,1002.8,-2.6,0.0,2013-04-03
20.0,1002.3,-1.8,0.0,2013-04-03
19.8,1002.3,-0.3,0.0,2013-04-03
18.5,1002.3,0.6,0.0,2013-04-03
17.6,1002.8,-0.2,0.0,2013-04-03
16.3,1003.1,-0.9,0.0,2013-04-03
14.7,1004.0,-2.3,0.0,2013-04-03
13.5,1004.8,-2.5,0.0,2013-04-03
12.6,1005.8,-3.3,0.0,2013-04-03
11.9,1006.5,-4.3,0.0,2013-04-03
10.2,1007.0,-3.5,0.0,2013-04-03
10.0,1006.6,-3.7,0.0,2013-04-03
9.1,1007.0,-3.2,0.0,2013-04-03
8.9,1007.0,-3.0,0.0,2013-04-04
9.2,1006.6,-3.4,0.0,2013-04-04
9.5,1006.6,-4.1,0.0,2013-04-04
9.2,1006.3,-4.4,0.0,2013-04-04
8.9,1006.0,-4.7,0.0,2013-04-04
8.7,1006.2,-5.2,0.0,2013-04-04
8.7,1006.3,-5.6,0.0,2013-04-04
9.0,1006.4,-5.7,0.0,2013-04-04
9.3,1006.7,-5.8,0.0,2013-04-04
9.3,1007.1,-5.8,0.0,2013-04-04
9.5,1006.3,-5.6,0.0,2013-04-04
9.1,1005.6,-4.1,0.0,2013-04-04
7.5,1005.1,3.0,0.3,2013-04-04
6.7,1004.8,2.2,0.3,2013-04-04
6.3,1004.3,3.3,1.0,2013-04-04
6.1,1004.1,3.6,0.7,2013-04-04
6.0,1004.4,4.2,0.9,2013-04-04
6.0,1005.0,4.2,0.8,2013-04-04
5.6,1005.5,4.1,1.5,2013-04-04
5.6,1006.3,4.4,0.7,2013-04-04
5.7,1006.7,4.7,0.7,2013-04-04
5.8,1006.7,4.9,0.4,2013-04-04
5.5,1007.2,4.6,1.4,2013-04-04
5.7,1007.4,4.7,0.2,2013-04-04
5.8,1007.7,4.8,0.0,2013-04-05
6.1,1008.1,5.1,0.4,2013-04-05
6.3,1008.2,5.3,0.4,2013-04-05
6.2,1007.8,5.3,0.8,2013-04-05
5.9,1007.6,5.2,0.1,2013-04-05
5.7,1007.6,5.0,0.0,2013-04-05
6.0,1007.7,5.3,0.0,2013-04-05
6.7,1008.2,5.8,0.0,2013-04-05
8.0,1008.7,6.8,0.0,2013-04-05
9.8,1009.0,6.3,0.0,2013-04-05
11.5,1009.1,-2.0,0.0,2013-04-05
12.1,1009.1,-3.3,0.0,2013-04-05
12.7,1008.7,-4.0,0.0,2013-04-05
12.3,1008.6,-3.5,0.0,2013-04-05
11.7,1009.0,-4.5,0.0,2013-04-05
9.7,1009.6,-1.7,0.0,2013-04-05
10.0,1010.3,-6.8,0.0,2013-04-05
9.1,1011.0,-8.5,0.0,2013-04-05
7.6,1012.6,-8.5,0.0,2013-04-05
7.0,1014.5,-9.9,0.0,2013-04-05
6.4,1015.3,-10.4,0.0,2013-04-05
6.0,1015.3,-10.3,0.0,2013-04-05
5.6,1015.0,-10.2,0.0,2013-04-05
5.2,1014.6,-9.8,0.0,2013-04-05
4.9,1014.2,-10.1,0.0,2013-04-06
3.7,1013.4,-9.0,0.0,2013-04-06
2.5,1012.6,-8.8,0.0,2013-04-06
1.9,1012.1,-8.2,0.0,2013-04-06
1.3,1011.8,-8.3,0.0,2013-04-06
2.3,1011.7,-9.0,0.0,2013-04-06
3.9,1011.9,-9.2,0.0,2013-04-06
7.0,1011.6,-9.9,0.0,2013-04-06
8.7,1011.2,-8.4,0.0,2013-04-06
9.4,1010.7,-9.2,0.0,2013-04-06
11.0,1009.8,-9.4,0.0,2013-04-06
11.6,1008.0,-10.0,0.0,2013-04-06
13.1,1006.7,-12.2,0.0,2013-04-06
13.2,1005.4,-12.9,0.0,2013-04-06
14.6,1004.3,-11.8,0.0,2013-04-06
15.0,1003.4,-12.3,0.0,2013-04-06
15.0,1002.3,-13.3,0.0,2013-04-06
14.1,1001.8,-13.1,0.0,2013-04-06
12.3,1002.0,-10.1,0.0,2013-04-06
11.0,1002.6,-8.8,0.0,2013-04-06
10.4,1002.9,-8.8,0.0,2013-04-06
9.2,1002.8,-8.4,0.0,2013-04-06
7.5,1002.7,-7.4,0.0,2013-04-06
6.2,1002.6,-7.4,0.0,2013-04-06
5.4,1002.0,-6.8,0.0,2013-04-07
4.8,1001.5,-6.2,0.0,2013-04-07
3.9,1001.1,-5.9,0.0,2013-04-07
3.8,1001.3,-6.5,0.0,2013-04-07
4.5,1001.6,-4.8,0.0,2013-04-07
3.6,1002.0,-3.5,0.0,2013-04-07
4.1,1002.3,-3.7,0.0,2013-04-07
4.7,1002.5,-3.6,0.0,2013-04-07
5.8,1002.0,-3.3,0.0,2013-04-07
7.1,1001.4,-3.2,0.0,2013-04-07
8.4,1000.4,-3.2,0.0,2013-04-07
10.1,999.4,-2.9,0.0,2013-04-07
10.9,998.0,-2.2,0.0,2013-04-07
12.1,996.9,-1.5,0.0,2013-04-07
13.4,995.4,-1.4,0.0,2013-04-07
12.5,994.8,-0.8,0.0,2013-04-07
12.7,993.3,-2.0,0.0,2013-04-07
12.5,995.7,-0.1,0.0,2013-04-07
12.2,996.5,-0.4,0.0,2013-04-07
11.2,998.4,0.6,0.0,2013-04-07
10.0,999.9,2.3,0.0,2013-04-07
8.7,999.9,2.5,0.0,2013-04-07
8.8,998.9,1.9,0.0,2013-04-07
8.5,998.9,1.2,0.0,2013-04-07
7.3,998.9,0.9,0.0,2013-04-08
7.2,999.6,-4.9,0.0,2013-04-08
9.0,1000.8,-13.4,0.0,2013-04-08
8.0,1001.4,-18.0,0.0,2013-04-08
7.1,1001.5,-18.7,0.0,2013-04-08
6.4,1002.4,-18.4,0.0,2013-04-08
6.3,1003.1,-15.7,0.0,2013-04-08
7.0,1003.8,-13.9,0.0,2013-04-08
7.5,1003.8,-12.3,0.0,2013-04-08
8.6,1004.0,-12.0,0.0,2013-04-08
9.5,1003.9,-11.2,0.0,2013-04-08
10.8,1003.3,-12.6,0.0,2013-04-08
11.1,1003.1,-13.1,0.0,2013-04-08
11.3,1003.4,-12.2,0.0,2013-04-08
10.0,1003.5,-12.0,0.0,2013-04-08
10.7,1003.8,-12.7,0.0,2013-04-08
10.4,1004.2,-13.7,0.0,2013-04-08
9.3,1005.1,-13.2,0.0,2013-04-08
8.7,1005.9,-14.4,0.0,2013-04-08
8.3,1006.6,-13.4,0.0,2013-04-08
8.0,1007.1,-13.6,0.0,2013-04-08
7.5,1007.1,-12.3,0.0,2013-04-08
7.2,1006.9,-11.6,0.0,2013-04-08
6.8,1007.0,-10.9,0.0,2013-04-08
6.1,1007.1,-9.8,0.0,2013-04-09
6.1,1007.0,-10.2,0.0,2013-04-09
5.5,1008.0,-10.3,0.0,2013-04-09
5.2,1008.6,-10.2,0.0,2013-04-09
5.3,1009.2,-10.5,0.0,2013-04-09
5.5,1009.9,-10.7,0.0,2013-04-09
5.7,1010.7,-10.6,0.0,2013-04-09
6.8,1011.6,-10.0,0.0,2013-04-09
7.7,1012.0,-10.6,0.0,2013-04-09
8.6,1012.1,-9.4,0.0,2013-04-09
9.1,1012.0,-9.4,0.0,2013-04-09
10.5,1011.9,-9.8,0.0,2013-04-09
10.2,1011.6,-9.5,0.0,2013-04-09
10.8,1011.5,-9.0,0.0,2013-04-09
11.5,1011.7,-8.4,0.0,2013-04-09
10.4,1011.6,-7.8,0.0,2013-04-09
9.6,1011.9,-8.1,0.0,2013-04-09
9.3,1012.2,-10.3,0.0,2013-04-09
8.0,1012.7,-11.9,0.0,2013-04-09
7.0,1013.6,-12.2,0.0,2013-04-09
6.8,1014.2,-11.9,0.0,2013-04-09
6.0,1014.3,-11.6,0.0,2013-04-09
6.0,1014.5,-11.2,0.0,2013-04-09
4.7,1014.3,-10.6,0.0,2013-04-09
3.9,1013.8,-9.8,0.0,2013-04-10
3.8,1013.5,-9.6,0.0,2013-04-10
4.6,1013.2,-9.2,0.0,2013-04-10
4.4,1012.9,-8.7,0.0,2013-04-10
4.2,1012.9,-8.6,0.0,2013-04-10
4.0,1013.1,-8.4,0.0,2013-04-10
5.0,1013.0,-8.2,0.0,2013-04-10
6.3,1013.0,-8.4,0.0,2013-04-10
8.3,1012.7,-9.6,0.0,2013-04-10
9.3,1012.3,-9.3,0.0,2013-04-10
9.4,1011.4,-10.7,0.0,2013-04-10
9.8,1010.5,-11.0,0.0,2013-04-10
12.1,1009.8,-9.6,0.0,2013-04-10
11.1,1009.1,-8.7,0.0,2013-04-10
11.8,1008.0,-10.5,0.0,2013-04-10
11.7,1007.6,-12.6,0.0,2013-04-10
11.3,1007.5,-11.5,0.0,2013-04-10
10.9,1007.7,-11.9,0.0,2013-04-10
9.5,1008.1,-11.8,0.0,2013-04-10
7.9,1008.9,-12.0,0.0,2013-04-10
6.4,1009.6,-10.8,0.0,2013-04-10
4.7,1009.9,-10.2,0.0,2013-04-10
3.8,1010.1,-10.3,0.0,2013-04-10
4.0,1010.1,-10.9,0.0,2013-04-10
3.7,1010.6,-11.1,0.0,2013-04-11
3.0,1010.4,-10.0,0.0,2013-04-11
2.8,1010.6,-8.9,0.0,2013-04-11
3.0,1010.7,-9.0,0.0,2013-04-11
3.1,1010.7,-9.9,0.0,2013-04-11
3.3,1010.9,-10.7,0.0,2013-04-11
6.2,1011.6,-11.0,0.0,2013-04-11
8.6,1011.8,-10.9,0.0,2013-04-11
10.3,1011.7,-11.7,0.0,2013-04-11
11.1,1011.4,-11.7,0.0,2013-04-11
13.3,1010.9,-12.8,0.0,2013-04-11
13.9,1010.0,-13.2,0.0,2013-04-11
15.4,1008.9,-12.9,0.0,2013-04-11
15.9,1008.2,-13.5,0.0,2013-04-11
17.0,1007.2,-12.7,0.0,2013-04-11
17.4,1006.6,-12.4,0.0,2013-04-11
17.1,1006.5,-12.6,0.0,2013-04-11
16.2,1006.7,-13.3,0.0,2013-04-11
14.6,1007.2,-13.6,0.0,2013-04-11
12.4,1007.9,-13.6,0.0,2013-04-11
10.8,1008.5,-11.3,0.0,2013-04-11
7.8,1008.9,-10.6,0.0,2013-04-11
7.1,1009.0,-11.2,0.0,2013-04-11
6.4,1008.7,-10.0,0.0,2013-04-11
5.7,1008.4,-10.1,0.0,2013-04-12
5.9,1008.2,-10.0,0.0,2013-04-12
4.4,1007.6,-9.8,0.0,2013-04-12
3.8,1007.4,-9.6,0.0,2013-04-12
3.8,1007.4,-8.6,0.0,2013-04-12
3.1,1007.5,-8.9,0.0,2013-04-12
5.2,1007.6,-8.7,0.0,2013-04-12
10.6,1007.3,-6.3,0.0,2013-04-12
12.2,1007.2,-8.9,0.0,2013-04-12
13.6,1006.9,-8.4,0.0,2013-04-12
15.5,1006.0,-7.4,0.0,2013-04-12
17.3,1004.8,-6.6,0.0,2013-04-12
18.4,1003.5,-7.1,0.0,2013-04-12
19.7,1001.9,-6.9,0.0,2013-04-12
20.9,1000.5,-6.7,0.0,2013-04-12
22.4,999.5,-4.7,0.0,2013-04-12
21.8,999.2,-2.9,0.0,2013-04-12
21.2,999.0,-2.0,0.0,2013-04-12
19.9,999.1,-3.8,0.0,2013-04-12
18.7,999.9,-4.1,0.0,2013-04-12
16.6,999.4,-2.5,0.0,2013-04-12
15.0,998.7,-2.5,0.0,2013-04-12
14.9,997.8,-2.5,0.0,2013-04-12
13.4,997.4,-1.8,0.0,2013-04-12
11.6,996.4,-0.9,0.0,2013-04-13
10.8,995.4,-0.7,0.0,2013-04-13
9.9,994.6,-0.3,0.0,2013-04-13
8.9,994.0,-0.2,0.0,2013-04-13
8.2,993.6,-0.1,0.0,2013-04-13
7.6,993.5,0.1,0.0,2013-04-13
10.3,993.4,0.3,0.0,2013-04-13
14.2,993.6,0.1,0.0,2013-04-13
17.9,993.5,0.1,0.0,2013-04-13
21.0,993.5,1.3,0.0,2013-04-13
24.9,993.7,-0.3,0.0,2013-04-13
23.2,993.5,3.2,0.0,2013-04-13
23.9,993.8,3.8,0.0,2013-04-13
23.6,994.5,1.8,0.0,2013-04-13
23.0,994.8,0.7,0.0,2013-04-13
23.7,994.8,0.1,0.0,2013-04-13
22.7,995.6,-2.1,0.0,2013-04-13
20.5,996.1,-3.3,0.0,2013-04-13
18.1,997.8,-5.2,0.0,2013-04-13
17.3,999.1,-6.6,0.0,2013-04-13
16.1,1000.3,-9.8,0.0,2013-04-13
15.3,1000.9,-11.2,0.0,2013-04-13
13.1,1002.5,-11.5,0.0,2013-04-13
11.7,1003.4,-11.2,0.0,2013-04-13
10.2,1004.1,-11.8,0.0,2013-04-14
9.4,1004.6,-11.9,0.0,2013-04-14
7.6,1004.8,-13.4,0.0,2013-04-14
7.9,1004.8,-16.4,0.0,2013-04-14
7.5,1005.1,-17.5,0.0,2013-04-14
6.7,1005.2,-16.0,0.0,2013-04-14
8.2,1005.8,-16.2,0.0,2013-04-14
10.2,1005.7,-16.2,0.0,2013-04-14
11.9,1005.4,-15.7,0.0,2013-04-14
12.7,1005.0,-14.2,0.0,2013-04-14
13.8,1003.8,-13.3,0.0,2013-04-14
14.2,1002.3,-3.6,0.0,2013-04-14
14.5,1001.1,-2.9,0.0,2013-04-14
16.0,999.8,-3.5,0.0,2013-04-14
16.2,998.5,-3.4,0.0,2013-04-14
16.2,997.5,-3.9,0.0,2013-04-14
15.6,996.9,-2.9,0.0,2013-04-14
15.5,996.4,-3.0,0.0,2013-04-14
14.8,996.2,-2.6,0.0,2013-04-14
14.2,996.4,-2.7,0.0,2013-04-14
13.9,996.6,-2.5,0.0,2013-04-14
13.3,996.7,-2.7,0.0,2013-04-14
12.6,996.7,-2.9,0.0,2013-04-14
11.7,996.9,-2.5,0.0,2013-04-14
11.2,996.7,-1.9,0.0,2013-04-15
9.3,996.3,-1.7,0.0,2013-04-15
7.6,996.2,-1.1,0.0,2013-04-15
6.6,996.1,-1.3,0.0,2013-04-15
5.6,995.8,-0.9,0.0,2013-04-15
5.6,996.5,-1.3,0.0,2013-04-15
7.0,997.0,-0.9,0.0,2013-04-15
10.4,997.0,-1.3,0.0,2013-04-15
12.2,996.8,-2.8,0.0,2013-04-15
13.4,996.8,-2.6,0.0,2013-04-15
14.5,995.7,-2.9,0.0,2013-04-15
16.0,994.4,-3.0,0.0,2013-04-15
17.2,993.6,-2.5,0.0,2013-04-15
18.5,992.3,-1.9,0.0,2013-04-15
18.6,991.2,-1.8,0.0,2013-04-15
18.8,990.9,-0.6,0.0,2013-04-15
18.0,990.4,1.0,0.0,2013-04-15
17.2,991.2,3.1,0.0,2013-04-15
15.0,991.9,3.8,0.0,2013-04-15
13.5,993.4,3.3,0.0,2013-04-15
12.2,994.3,2.3,0.0,2013-04-15
11.3,994.3,1.2,0.0,2013-04-15
10.9,994.2,0.6,0.0,2013-04-15
10.7,994.7,-0.2,0.0,2013-04-15
10.8,994.7,-0.7,0.0,2013-04-16
10.3,994.7,-0.2,0.0,2013-04-16
9.9,993.7,1.0,0.0,2013-04-16
9.5,994.3,0.6,0.0,2013-04-16
8.4,995.2,1.1,0.0,2013-04-16
8.0,996.0,1.6,0.0,2013-04-16
8.9,996.5,1.8,0.0,2013-04-16
13.2,997.1,2.4,0.0,2013-04-16
16.4,997.6,-2.7,0.0,2013-04-16
17.7,998.3,-2.6,0.0,2013-04-16
18.8,998.5,-2.8,0.0,2013-04-16
19.5,998.3,-2.2,0.0,2013-04-16
20.3,997.8,-2.1,0.0,2013-04-16
20.7,997.6,-3.1,0.0,2013-04-16
21.4,997.0,-2.5,0.0,2013-04-16
20.9,996.4,-4.3,0.0,2013-04-16
20.8,996.4,-6.8,0.0,2013-04-16
20.4,996.4,-5.5,0.0,2013-04-16
17.7,997.7,-0.1,0.0,2013-04-16
15.2,999.7,-1.8,0.0,2013-04-16
12.9,1001.8,-1.5,0.0,2013-04-16
11.1,1002.7,-3.8,0.0,2013-04-16
10.4,1003.9,-2.6,0.0,2013-04-16
